Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,84.36178888423277,174.00684989191828,178.94293791611446,170.58742041515717,94.58231963440083,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.6024464253311,170.46497271501366,175.93950243250805,175.90945451053275,94.2071831880359,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.53161216195447,179.92795880640438,174.46090691906898,179.7923036374661,87.71771925430824,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.19304293516866,171.14827384372916,177.59008613318056,175.45452801712182,92.61577861261911,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.98654736045643,175.35259781234902,178.24220431143632,176.49396516571417,91.372074076077,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.05086288287976,175.15755601836065,179.7465493234695,176.09286963326988,89.53645831104205,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.02140118199584,175.08580751182774,176.89331358866826,174.855535227346,91.87996378601198,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.06472155265222,173.7249819942714,174.21565330296707,172.46398823786933,91.92514560934589,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.39813821029327,178.81305094605855,170.16239710573817,171.19952671230322,90.0286758987748,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.06778971361138,171.72196746969675,174.55150450200944,177.07636150259475,92.03827911140328,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.24850855223971,171.34911344315043,178.9464446226336,170.91664566556705,87.6190390943321,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.27877421347706,170.9480413573252,176.06192743579288,173.1319953662761,94.61913010008126,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.26406513279446,173.2644857046901,176.61045943873472,170.07747443781332,94.16567858250005,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.77398422239246,174.54674300223851,174.5989005964108,174.4184583875355,91.373470231109,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.93705345674658,175.3222616649194,175.12977054254523,171.83410625820636,88.48942456886022,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.37266909004278,176.36873212168348,176.9503693496759,170.98691045283232,87.22422163310506,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.93327987111074,173.0755471751176,177.39234186822654,176.23213341048054,87.3968002850004,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.1365750630941,171.43277644910424,174.4444678394181,177.8034653006871,89.1285155259684,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.26681317407383,170.94237085968348,179.70861011220845,175.7025896892019,90.82603469273064,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.32059506357935,175.02716581098724,173.05074817982947,176.42558799185673,85.9008505908602,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.88959950104338,173.2592226945593,172.71873771043678,174.32219212144426,86.72315682732034,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.51453826051994,179.1205512472633,176.8286096489437,173.2562723749823,88.91489002498518,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.88653957759136,178.0459072209208,171.17768300447023,171.98001761352907,90.97187629855405,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.58649716856817,170.6038643146634,173.24333552878903,175.62190885672308,92.55200142789046,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.97979318499515,170.8368165646178,170.63919151630913,174.66593509142697,86.15315223222177,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.51626707103765,176.58041273598676,176.00581304006974,171.7284968874492,87.98710734226147,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.2343793789892,177.44336920769177,179.5782568726193,171.95728264464032,86.5242931267158,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.37643236543774,176.9485526403806,176.97201927343733,178.04938104474874,90.26650553034807,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.35444346676204,172.59476678927345,175.51077396504803,179.55337623620767,93.38848290054108,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.03247103912119,174.19339169205116,172.25844439394822,177.95716104596556,92.03774807883542,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.30649145541368,175.92455758828766,177.47003639248126,179.8044108120988,93.96583390073668,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.4909509973791,170.989233041723,175.06006062111868,171.85839244660772,87.95562626825733,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.04193379432482,177.47187822931537,176.40817004786197,172.33803189956234,86.04722357340789,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.04916574237015,172.50804300687523,171.2626155172063,170.20033359836654,93.82705968064342,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.21493428050552,179.6223418960301,179.2102000721113,176.73973879427987,93.39591057720557,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.56644904736532,177.37789649461698,172.17318971102637,171.4846669325272,85.40057368690015,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.3068337844975,171.64277943012587,176.35469989631318,174.02310004793196,94.56540880347104,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.73197148453264,172.08327294425976,178.17025393881545,175.25848927225596,90.60489848343278,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.39792581873253,170.36977904677025,172.52743650387944,171.54169467323496,85.78013053734483,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.5698025502591,179.22652822958062,175.87736470896147,178.79665374094662,93.1999239655045,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.66427841222439,171.6246838357353,179.48230893523012,175.3204579804219,94.61782338439332,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.77392789717202,173.2580486057593,174.30983294936559,174.11759008648494,90.68367088362052,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.51520509114228,172.35653079504965,175.10142232489014,170.14314613368833,89.40341492909955,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.55125111600348,178.19498455391695,178.26109936585738,178.17648165209175,86.98304362539675,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.25489866995248,172.06181031412612,178.76573548264074,178.83490433466565,85.56578376253775,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.50267392947391,173.98781728302527,176.99735588307726,179.28443453934298,93.19020016812092,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.77794980867193,172.27355749889927,173.0283568827483,175.6714640706856,86.62798070035154,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.9420235649905,176.90071160187446,171.79711903955916,173.38482328051745,89.50520521712315,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.2494712800181,174.42495423501765,170.25338213498577,177.12743470406485,87.40057335489936,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.60149242031741,174.23125420581127,174.08499444632974,170.21409877006872,91.6573751169001,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.05018755859845,179.80278515264695,175.98703669863673,172.1567339746178,86.59417766126953,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.7200018340972,174.14243518583223,174.18552230494745,173.26542179054104,86.21535023623844,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.25644655750297,174.62318016418982,178.4477337583965,173.58534420889018,86.5721515357997,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.40871030371332,174.19649587048912,170.1588545884693,178.67230252315827,89.96575977135305,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.39469241787968,175.17235929052688,174.94716614184946,173.92067087072388,89.27190219202646,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.99817849749687,179.62527301684403,176.00393094652497,171.08277540048223,87.22757438791764,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.47437310042359,177.99993494225586,174.9310600322443,178.53196561493183,93.79927612657464,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.60865707516335,170.28126460759847,176.81319179270608,177.15811998597675,86.3087934578995,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.63619329912193,172.2086737033019,172.47552360399243,171.59451085669255,85.0575787768488,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.95302536951738,170.51961132862863,171.88243915066712,176.20858384156386,94.50663194575262,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.18886268372282,179.8053415608969,173.1973062997125,178.1158723277321,91.67088232768371,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.5397736454438,171.4490530169108,174.8032871572229,172.7550909449959,94.90161876591145,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.87237037696596,170.0704290879225,174.39883558488168,170.90665691353436,92.0141407033093,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.22280411989198,179.2635962714859,171.62085474823093,176.05346878069926,87.96634018428264,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.14677793277826,173.14764168165527,178.34872571265032,170.31208813627111,91.62228858558886,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.04447718532944,175.89380172244427,178.78673031225654,172.2446600795657,91.16320466359325,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.15870462742325,175.1022940734374,176.04683790833937,179.27184354168327,87.08595335500937,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.3440790799647,177.50869321383976,175.79696146569694,171.29268464657045,92.83748699598154,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.84857323264185,179.38691615002475,176.53568616197353,179.1266956977501,88.39035263517455,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.75570481153656,178.3358197415805,178.79520658402583,179.1542270619871,92.39520587338863,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.81524280255036,179.3641394683011,172.1866134228959,176.84457572915892,89.72333676384764,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.91948479945998,173.95348481535552,171.50126620031497,174.29123888740259,91.84975531028519,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.82505175577576,174.0066497727414,171.37419792703807,172.48039379330493,88.09643850516912,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.69606762797079,179.8074985709281,175.3530253068161,179.66346464913295,91.51743641916282,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.68582199710193,174.28848810141534,171.60335076739804,178.4223519483092,88.1878897616297,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.92502526909739,177.53243526593482,175.30974952275267,178.69300465021146,87.5807973137729,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.0324286567582,170.87395455650565,172.09173202923347,171.01816396335607,86.04460645383821,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.04903152330907,172.7735251614551,176.45143298551773,178.87611969938703,93.7798840092275,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.53192439947678,178.04517373220685,171.93893001373783,177.24241275036164,93.7190930912925,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.90460158384934,170.0037077630181,172.0404200665185,177.46189790326386,91.28517843436227,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.74026898209121,173.1164468100064,172.44248380950904,173.4509054838662,86.47767519293545,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.02724441181275,171.83210168847563,173.7742569603936,173.43796680485914,86.84041312787845,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.34057980219474,179.89118050282065,179.21191237001193,174.22869277089657,85.04250114102416,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.18926959709947,173.16690993641464,171.5724347380131,179.34834341775252,86.39661617515466,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.53905558196568,172.1240098050085,174.26870735020736,178.38528019922146,89.54356232006562,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.05187775563367,174.56852006291186,177.75437515801175,171.90342843077747,87.32269832200895,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.02393438891323,175.95485010552375,178.36579989754367,179.90572556174874,90.78788693522199,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.24435105896532,170.2679394727661,178.83962420530034,171.7125412837449,91.37818693791638,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.71585507687725,175.3905202701109,176.34078077745897,170.97664131605296,94.71562941557606,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.69325646472751,172.9080318688456,177.6884601814675,173.47261275118285,85.43686524365089,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.32193245219027,171.0951801111793,173.57178334139618,179.2187447078618,93.14949083480326,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.16415178120877,174.045871018946,174.11611494250846,179.5003520674398,85.85321307788661,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.32270163056268,173.05863483699173,174.06384309951386,176.36715815885202,88.45045007013063,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.09332698630178,179.93570789728872,171.75173752128882,174.25394252967905,87.96004082834268,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.15492455678901,176.99872750657715,177.96502335157132,173.6187491004427,89.1834932042976,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.59319033199445,178.81237087927397,170.12399539504932,172.31618790632356,91.00048767945543,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.44659580279608,171.69470162318908,173.06004034819134,176.20259181748057,87.19533258323446,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.13898303351587,171.4428568925872,176.9044669790195,171.21476136168076,88.71872872820556,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.99204340552329,176.98445139453807,170.8426880620329,179.0575937111158,94.87266294907236,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.45888986728139,177.82522453018785,171.04286304090036,170.7262066907767,89.46001613117595,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.7822040525691,177.15723690254,178.63712900616952,175.9845981983815,91.36092520618222,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.91987496796864,172.45114221852026,170.37771814914612,170.6107641477789,94.66693995831922,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.24213373283675,179.8386724485675,179.21885531314445,171.30893145854768,88.65166690368302,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.31089273919372,177.13555819628914,179.673043813494,177.86124660342637,91.72281601693446,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.60451863302478,175.5213668197613,172.13867990962999,178.41669316154736,93.89521557743437,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.3123072668818,171.60045300808835,178.38273002775335,178.1600770983139,85.5265810895264,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.4173592982852,178.97570445932143,173.1365098050642,174.29829822181333,86.3873188852706,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.5882810688826,173.1008576423157,172.3826519026503,178.35870957838418,87.11341327951305,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.12918810861866,170.9533760642726,179.19197618535154,173.58275701233444,85.18600768894643,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.87575756336909,172.98325758259637,179.21798563510336,172.83708459229402,88.78635106846998,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.5160197490827,170.49882068891347,173.88698070687443,172.95327117307843,94.63033208640265,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.88458835011379,177.3711548566566,170.75917839029947,179.29575629960024,92.45721002378735,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.19844460144716,179.2101324995554,177.23815791851754,173.99972095945003,86.7263667539915,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.79513970794414,173.93520838365905,172.00441305603803,174.02803170164785,92.8799542289085,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.55043947953256,175.13024673433495,177.6814784752697,171.26872251945363,94.04931096621458,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.83635460675539,176.32076389018334,179.27086039828254,171.27136804041086,88.49512938293326,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.43879177676702,170.78649470692693,176.25379638978256,176.14210655259004,88.62994457325807,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.52798317318529,179.8042962491118,176.2212602892381,174.5945786016906,85.0770139956947,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.68871835947638,178.06616294329183,178.34896559567716,178.8570305859544,92.72032489916553,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.58144712359419,175.48327371664124,177.86955829726182,172.18913129333222,86.15467294341605,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.5005466039778,170.93075709041457,176.65113289108612,174.49860527530902,92.26371313403187,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.05976068286878,179.21501304970664,173.88691903223756,179.5890178442919,89.17935569887156,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.20904974034798,174.9095867656424,178.12735500425921,172.37344628096287,90.96558693523781,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.0108246497817,175.5685243680316,177.23432188325305,177.937154929832,91.27065289394427,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.55272646063193,175.32389259492672,174.49631754196795,177.68961165615679,91.3550683766463,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.3584539313821,171.81410826612975,172.54905377574934,175.4985399480935,85.79290850311756,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.81444128015973,174.4698999123524,170.72179783453424,175.5727944810621,89.21308684819172,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.88084323522381,177.95085892709858,179.70265781117746,171.87691175464903,92.03296965526935,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.95711306123602,178.2180981298033,176.92975841385353,173.45321341542092,86.79675406834087,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.01992190110137,171.791013450561,173.86243426002997,176.16252961707687,85.42663667047712,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.70665646908624,173.71665909258112,176.850414077222,178.79601028133345,87.47156678248629,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.33389270352558,177.01497018063037,174.55683292216116,171.36119718923672,92.34217383655681,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.24740472424533,178.13436095091936,174.76814274065066,173.11686605057525,85.39282030437062,90.0,90.0,90.0,90.0,90.0,No Exercise
